url,status,state,parent,failureDetails
https://developer.mozilla.org/ru/docs/Web/HTTP/Headers/Allow,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/HTTP,
https://developer.mozilla.org/ru/docs/Web/HTTP/Headers/Content-Range,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/HTTP,
https://developer.mozilla.org/ru/docs/Web/HTTP/Headers/Public-Key-Pins,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/HTTP,
https://developer.mozilla.org/ru/docs/Web/HTTP/Headers/Cross-Origin-Embedder-Policy,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/HTTP,
https://developer.mozilla.org/ru/docs/Web/HTTP/Headers/Content-Security-Policy-Report-Only,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/HTTP,
https://developer.mozilla.org/ru/docs/Web/HTTP/Headers/Link,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/HTTP,
https://developer.mozilla.org/ru/docs/Web/HTTP/Headers/Large-Allocation,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/HTTP,
https://developer.mozilla.org/en-US/docs/Mozilla/Projects/Emscripten/,404,BROKEN,https://developer.mozilla.org/ru/docs/WebAssembly,
https://developer.mozilla.org/ru/docs/Web/HTTP/Headers/NEL,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/HTTP,
https://developer.mozilla.org/ru/docs/Web/HTTP/Headers/Forwarded,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/HTTP,
https://developer.mozilla.org/ru/docs/Web/HTTP/Headers/Proxy-Authenticate,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/HTTP,
https://developer.mozilla.org/ru/docs/Web/HTTP/Headers/Content-Location,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/HTTP,
